BPF Resource Thief Detector — Session Report
Generated: 2026-06-25 03:39:16.253215
============================================================

[INFO] 03:38:59 | PID 14195 (sh) | New process → /usr/bin/which
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14255/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14256/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14248/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14249/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14250/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14251/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14252/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14253/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14254/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14255/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14256/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14257/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14248/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14249/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14250/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14251/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14252/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14253/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14254/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14248/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14249/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14250/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14251/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14252/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14253/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14254/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14255/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14256/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14257/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14258/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14248/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14249/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14250/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14251/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14252/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14253/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14254/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14255/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14256/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14257/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14258/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14259/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14248/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14249/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14250/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14251/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14252/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14253/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14254/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14255/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14256/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14257/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14258/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14259/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14267/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14248/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14249/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14250/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14251/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14252/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14253/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14254/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14255/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14256/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14257/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14258/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14259/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14267/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14270/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14248/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14249/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14250/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14251/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14252/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14253/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14254/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14255/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14256/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14257/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14258/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14259/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14267/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14270/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14271/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14248/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14249/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14250/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14251/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14252/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14253/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14254/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14255/status
[ALERT] 03:39:09 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14248/task/14256/status
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/af88581ecafe7316_0
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/af88581ecafe7316_1
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/af88581ecafe7316_s
[ALERT] 03:39:10 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/bhmmomiinigofkjcapegjjndpbikblnp/5.9.6_0/_locales/en/messages.json
[ALERT] 03:39:10 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/bhmmomiinigofkjcapegjjndpbikblnp/5.9.6_0/_locales/en/messages.json
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/70a920ec5c799ac5_0
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/70a920ec5c799ac5_1
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/70a920ec5c799ac5_s
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/8e561ff7e25ad9c3_0
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/8e561ff7e25ad9c3_1
[ALERT] 03:39:10 | PID 6292 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.cache/google-chrome/Default/Cache/Cache_Data/8e561ff7e25ad9c3_s
[ALERT] 03:39:10 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/bhmmomiinigofkjcapegjjndpbikblnp/5.9.6_0/images/16x16.png
[ALERT] 03:39:10 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/bhmmomiinigofkjcapegjjndpbikblnp/5.9.6_0/images/32x32.png
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14165/stat
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14165/stat
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14165/stat
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Service Worker/ScriptCache/b2efa64ecb36f8f1_0
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Service Worker/ScriptCache/b2efa64ecb36f8f1_1
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Service Worker/ScriptCache/b2efa64ecb36f8f1_s
[ALERT] 03:39:13 | PID 14272 (chrome) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:13 | PID 14272 (chrome) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:13 | PID 14272 (chrome) | Accessed sensitive file → /proc/self/maps
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14272/stat
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14272/stat
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14272/status
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14272/status
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14272/statm
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14278/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14278/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14279/status
[ALERT] 03:39:13 | PID 6227 (chrome) | Accessed sensitive file → /proc/14272/stat
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/fmkadmapgofadopljbjfkapdkoienihi/7.0.1_0/build/proxy.js
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/fmkadmapgofadopljbjfkapdkoienihi/7.0.1_0/build/fileFetcher.js
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/fmkadmapgofadopljbjfkapdkoienihi/7.0.1_0/build/installHook.js
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/fmkadmapgofadopljbjfkapdkoienihi/7.0.1_0/build/hookSettingsInjector.js
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/fmkadmapgofadopljbjfkapdkoienihi/7.0.1_0/build/fileFetcher.js
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/fmkadmapgofadopljbjfkapdkoienihi/7.0.1_0/build/installHook.js
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/fmkadmapgofadopljbjfkapdkoienihi/7.0.1_0/build/hookSettingsInjector.js
[ALERT] 03:39:13 | PID 6227 (ThreadPoolForeg) | Accessed sensitive file → /home/sudipto-roy-s-hawon/.config/google-chrome/Default/Extensions/fmkadmapgofadopljbjfkapdkoienihi/7.0.1_0/build/proxy.js
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14278/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14279/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14280/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14278/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14279/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14280/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14281/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14278/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14277/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14278/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14279/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14280/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14281/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14282/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14272/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14273/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14274/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14275/status
[ALERT] 03:39:13 | PID 6227 (ThreadPoolSingl) | Accessed sensitive file → /proc/14272/task/14276/status
